run_name,precision,recall,accuracy,balanced_accuracy,f1,roc_auc,auc_pr,tpr,tnr,fpr,fnr
advanced-and-fourier,0.9220831862814177,0.9162006096191997,0.9215765563768143,0.9140172221486409,0.9186732106107739,0.9587281940330945,0.9561916631641921,0.9162006096191997,0.9118338346780823,0.08816616532191775,0.08379939038080031
advanced-and-fourier-min,0.9204299651970496,0.9154309312752446,0.9206240019047068,0.9132869929018441,0.9176048275020001,0.9589554972217189,0.9569721260682267,0.9154309312752446,0.9111430545284436,0.0888569454715564,0.0845690687247554
advanced-only,0.8883534769776955,0.8850414853357178,0.8895837163949957,0.8791092058359637,0.886360431312664,0.9379204506566766,0.9341363233059986,0.8850414853357178,0.8731769263362096,0.12682307366379036,0.11495851466428221
baseline-advanced-and-fourier,0.9231981548505298,0.9181038975189262,0.9229483689389931,0.9154770032122738,0.9201889221973113,0.959616531510649,0.9571332003976953,0.9181038975189262,0.9128501089056212,0.08714989109437875,0.08189610248107379
baseline-advanced-and-fourier-min,0.924176708352857,0.9200239282137881,0.9243093740335337,0.9173039391969586,0.9217586781338061,0.9613887707005572,0.9596323807201931,0.9200239282137881,0.9145839501801294,0.08541604981987068,0.07997607178621191
baseline-and-advanced,0.9054377894244408,0.9012735664384519,0.9057863735020023,0.8968511807519115,0.9029819821169194,0.94967104720043,0.9471082291110695,0.9012735664384519,0.8924287950653711,0.10757120493462892,0.09872643356154805
baseline-and-fourier,0.8891433662201579,0.8852959322743531,0.8909719194079574,0.8789788618183026,0.8864346439044037,0.9303831978274121,0.9250612884632007,0.8852959322743531,0.8726617913622521,0.1273382086377479,0.1147040677256469
baseline-and-fourier-min,0.8850469506764211,0.8864447197310342,0.8890371679017448,0.8773524699962492,0.8851823504533446,0.9294773350186207,0.923882832473437,0.8864447197310342,0.8682602202614641,0.13173977973853593,0.11355528026896572
baseline-only,0.8618666179108383,0.8607899963439476,0.8647550211608137,0.851211980866597,0.8608647130541859,0.9124886791913401,0.906169251609572,0.8607899963439476,0.8416339653892463,0.1583660346107538,0.13921000365605235
fourier-min,0.8322098761505285,0.8360566608183806,0.8413471219914257,0.8256219606116162,0.8335714134477934,0.8831415838824702,0.8671670802842025,0.8360566608183806,0.8151872604048518,0.18481273959514827,0.16394333918161946
fourier-only,0.861276100105617,0.8611900509861642,0.8673335150294696,0.8531514151516839,0.8603615148561585,0.9061877308274556,0.8937617192965231,0.8611900509861642,0.8451127793172035,0.15488722068279648,0.13880994901383578
