run_name,precision-mean,precision-std,recall-mean,recall-std,accuracy-mean,accuracy-std,balanced_accuracy-mean,balanced_accuracy-std,f1-mean,f1-std,roc_auc-mean,roc_auc-std,auc_pr-mean,auc_pr-std,tpr-mean,tpr-std,tnr-mean,tnr-std,fpr-mean,fpr-std,fnr-mean,fnr-std
advanced-and-fourier,0.9220831862814177,0.07748837503022224,0.9162006096191997,0.0930096538411307,0.9215765563768143,0.07791492206843481,0.9140172221486409,0.08507940993939894,0.9186732106107739,0.0841477602237019,0.9587281940330945,0.05245464191791937,0.9561916631641921,0.056465957371376954,0.9162006096191997,0.0930096538411307,0.9118338346780823,0.09848885092932738,0.08816616532191775,0.0984888509293274,0.08379939038080031,0.09300965384113077
advanced-and-fourier-min,0.9204299651970496,0.07382867892487983,0.9154309312752446,0.08759292307266033,0.9206240019047068,0.07364053263094487,0.9132869929018441,0.08005390077582841,0.9176048275020001,0.07988214236283349,0.9589554972217189,0.04854057941396718,0.9569721260682267,0.05165166396090847,0.9154309312752446,0.08759292307266033,0.9111430545284436,0.09171741266271398,0.0888569454715564,0.0917174126627139,0.0845690687247554,0.08759292307266026
advanced-only,0.8883534769776955,0.08397238487207959,0.8850414853357178,0.09768307938102101,0.8895837163949957,0.08154905100407832,0.8791092058359637,0.08862546522800105,0.886360431312664,0.09008319710751171,0.9379204506566766,0.058446894760042584,0.9341363233059986,0.06375523407901827,0.8850414853357178,0.09768307938102101,0.8731769263362096,0.10596030161369523,0.12682307366379036,0.105960301613695,0.11495851466428221,0.0976830793810211
baseline-advanced-and-fourier,0.9231981548505298,0.07649774238869024,0.9181038975189262,0.0913208338096811,0.9229483689389931,0.07670761989567902,0.9154770032122738,0.08382403461531931,0.9201889221973113,0.08269738235720654,0.959616531510649,0.05142144555166453,0.9571332003976953,0.05528817317401336,0.9181038975189262,0.0913208338096811,0.9128501089056212,0.0975530684289354,0.08714989109437875,0.09755306842893542,0.08189610248107379,0.09132083380968105
baseline-advanced-and-fourier-min,0.924176708352857,0.07167102265632969,0.9200239282137881,0.08487540267250573,0.9243093740335337,0.07189184716191936,0.9173039391969586,0.07819837349274468,0.9217586781338061,0.07727432298371832,0.9613887707005572,0.0467583877816293,0.9596323807201931,0.04957972809754317,0.9200239282137881,0.08487540267250573,0.9145839501801294,0.09019873336293466,0.08541604981987068,0.09019873336293475,0.07997607178621191,0.0848754026725057
baseline-and-advanced,0.9054377894244408,0.07733872486933074,0.9012735664384519,0.09092724735118914,0.9057863735020023,0.07624742653799801,0.8968511807519115,0.08315069668704546,0.9029819821169194,0.08313006191499124,0.94967104720043,0.052916554695831376,0.9471082291110695,0.05626339031619864,0.9012735664384519,0.09092724735118914,0.8924287950653711,0.09886290073477269,0.10757120493462892,0.09886290073477266,0.09872643356154805,0.09092724735118901
baseline-and-fourier,0.8891433662201579,0.10960544628981796,0.8852959322743531,0.12878818557582003,0.8909719194079574,0.10795934450896753,0.8789788618183026,0.11916221941169894,0.8864346439044037,0.11804966553964423,0.9303831978274121,0.08692180917603738,0.9250612884632007,0.0940516845623681,0.8852959322743531,0.12878818557582003,0.8726617913622521,0.14429043724282825,0.1273382086377479,0.14429043724282825,0.1147040677256469,0.12878818557582003
baseline-and-fourier-min,0.8850469506764211,0.10870266760523949,0.8864447197310342,0.122180489186429,0.8890371679017448,0.10540139522400489,0.8773524699962492,0.11596612436728525,0.8851823504533446,0.11431899354875351,0.9294773350186207,0.0839309113448235,0.923882832473437,0.09112955749635974,0.8864447197310342,0.122180489186429,0.8682602202614641,0.1410987578820687,0.13173977973853593,0.1410987578820686,0.11355528026896572,0.12218048918642893
baseline-only,0.8618666179108383,0.10993130851679679,0.8607899963439476,0.12266726777270913,0.8647550211608137,0.10534545121353135,0.851211980866597,0.11528315347948875,0.8608647130541859,0.11539114986722783,0.9124886791913401,0.08779628861826931,0.906169251609572,0.095507445334059,0.8607899963439476,0.12266726777270913,0.8416339653892463,0.1421815126200639,0.1583660346107538,0.14218151262006387,0.13921000365605235,0.12266726777270918
fourier-min,0.8322098761505285,0.1466041183841319,0.8360566608183806,0.16384116156737075,0.8413471219914257,0.1367118859535359,0.8256219606116162,0.14767324981968644,0.8335714134477934,0.15479047652678657,0.8831415838824702,0.12608797470577765,0.8671670802842025,0.14763441644109743,0.8360566608183806,0.16384116156737075,0.8151872604048518,0.1704374019537197,0.18481273959514827,0.17043740195371979,0.16394333918161946,0.16384116156737072
fourier-only,0.861276100105617,0.13682967404133975,0.8611900509861642,0.15850973134517057,0.8673335150294696,0.1303968276362338,0.8531514151516839,0.1420077773012677,0.8603615148561585,0.14695590915427661,0.9061877308274556,0.1161197704858378,0.8937617192965231,0.13539918882689816,0.8611900509861642,0.15850973134517057,0.8451127793172035,0.16465100448070155,0.15488722068279648,0.16465100448070158,0.13880994901383578,0.15850973134517052
