run_name,precision,recall,accuracy,balanced_accuracy,f1,roc_auc,auc_pr,tpr,tnr,fpr,fnr
advanced-and-fourier,0.16666600329847117,0.15135957531995523,0.1436470057555202,0.15035790288236683,0.11943663804247687,0.14590141265902473,0.08310655937308965,0.15135957531995523,0.2949731463618497,0.2949731463618496,0.1513595753199552
advanced-and-fourier-min,0.16685194409681245,0.08630308855111161,0.13971683357707743,0.1616298387007555,0.10702826646128179,0.1615112163042885,0.08469467537059937,0.08630308855111161,0.3278166984825714,0.32781669848257133,0.0863030885511116
advanced-only,0.17019247618523686,0.1051343585542781,0.14141777934326222,0.16194393148576278,0.10995321091415114,0.1608636641788428,0.09544868499303598,0.1051343585542781,0.3325678605891556,0.3325678605891556,0.10513435855427818
baseline-advanced-and-fourier,0.16742715957488258,0.1514398032715268,0.14442668447510448,0.15066777217412247,0.12024473138701788,0.14615015024952246,0.0835897479416767,0.1514398032715268,0.29436322832006956,0.2943632283200696,0.1514398032715268
baseline-advanced-and-fourier-min,0.1709049157868592,0.10461480212190671,0.14077097221412863,0.16144550929718204,0.10950986490660586,0.16095807957583116,0.08524805494969648,0.10461480212190671,0.3330582478611224,0.3330582478611224,0.10461480212190664
baseline-and-advanced,0.17119020383312034,0.10569944909761102,0.14213126638524282,0.16251878559596453,0.11074935341251538,0.16069737976358286,0.09733647337806647,0.10569944909761102,0.33299783755080115,0.3329978375508011,0.10569944909761107
baseline-and-fourier,0.16762887800963167,0.18695847747026403,0.14796351956725992,0.1492483697815621,0.13108737461225475,0.14610218239401287,0.0883375886935168,0.18695847747026403,0.2738724980929889,0.273872498092989,0.1869584774702641
baseline-and-fourier-min,0.1619238102202832,0.010142501569606742,0.14210907712028711,0.1715160543139799,0.10631131857386018,0.13020628965920283,0.12477625600838581,0.010142501569606742,0.33889310263947625,0.33889310263947625,0.010142501569606797
baseline-only,0.16740747770016262,0.14715105095011402,0.13803321860000925,0.14809181126839732,0.13189342980454413,0.13792751054492405,0.16220716930213608,0.14715105095011402,0.2806854567999055,0.2806854567999055,0.14715105095011405
fourier-min,0.1611473299502727,0.0052294125381388565,0.14573521565793723,0.17965167467218093,0.1070790937406802,0.14105997243498417,0.14723263067802136,0.0052294125381388565,0.35629403852785685,0.35629403852785674,0.005229412538138901
fourier-only,0.16624995558912042,0.1868414759059205,0.14949683996552965,0.1524905424153306,0.13179346740374276,0.14817896745457346,0.08897958853135304,0.1868414759059205,0.27740863633029345,0.27740863633029345,0.18684147590592054
