,run_name,precision,recall,accuracy,balanced_accuracy,f1,roc_auc,auc_pr,tpr,tnr,fpr,fnr
1029,advanced-and-fourier,0.9684625492772667,0.976158940397351,0.9719467707958691,0.9719103159698197,0.9722955145118733,0.9949176789680398,0.9945638942483432,0.976158940397351,0.9676616915422885,0.03233830845771144,0.02384105960264901
1030,advanced-and-fourier,0.7679880329094989,0.815956770502225,0.780842973869428,0.7801978612768169,0.7912460507050936,0.8627837638926031,0.8381662347454216,0.815956770502225,0.7444389520514088,0.2555610479485912,0.18404322949777496
1031,advanced-and-fourier,0.7751809408926418,0.8170692943420216,0.7862632473100882,0.7856972769287962,0.7955741256576913,0.8702707458212335,0.8448042486024876,0.8170692943420216,0.754325259515571,0.24567474048442905,0.1829307056579784
1032,advanced-and-fourier,0.7615543126287901,0.8223140495867769,0.7784968853652617,0.7776918740271996,0.7907687605074124,0.8611336498250622,0.8372601544734035,0.8223140495867769,0.7330696984676224,0.2669303015323777,0.17768595041322313
1033,advanced-and-fourier,0.7701559020044544,0.8243801652892562,0.7853733516705769,0.7846567163569365,0.7963460505104782,0.8668418584665833,0.8413871260681153,0.8243801652892562,0.7449332674246169,0.2550667325753831,0.1756198347107438
1034,advanced-and-fourier,0.7689170820117807,0.8091226954863319,0.7790631825904053,0.7785109275750988,0.7885077054131495,0.8648650552551149,0.8390943734970443,0.8091226954863319,0.7478991596638656,0.25210084033613445,0.19087730451366816
1035,advanced-and-fourier,0.7669497839368201,0.8180228862047044,0.780842973869428,0.7801599024861057,0.7916634622779358,0.8606530436115211,0.832955251357274,0.8180228862047044,0.742296918767507,0.25770308123249297,0.1819771137952956
1036,advanced-and-fourier,0.7708489857250188,0.8154506437768241,0.7826860841423948,0.7820868311980183,0.7925227869612236,0.8636212748538314,0.836865668240616,0.8154506437768241,0.7487230186192124,0.25127698138078763,0.18454935622317598
1037,advanced-and-fourier,0.7647843485993775,0.8200890019071837,0.7800339778335086,0.7792980847400477,0.7914717386302631,0.8600407404276544,0.8340947451606239,0.8200890019071837,0.7385071675729116,0.2614928324270885,0.17991099809281627
1038,advanced-and-fourier,0.7718402882017412,0.8172282263191354,0.7839980584095138,0.7833875519468474,0.793886058360352,0.8639944777881235,0.8365302773882068,0.8172282263191354,0.7495468775745593,0.25045312242544077,0.18277177368086459
1039,advanced-and-fourier,0.7739492054062083,0.8281945327399873,0.789418331850174,0.7887059333662039,0.8001535508637238,0.865110916660146,0.839388495097799,0.8281945327399873,0.7492173339924205,0.2507826660075795,0.17180546726001272
1040,advanced-and-fourier,0.8682355682413934,0.925431516205141,0.8911827551533434,0.8907600385453749,0.8959216181288131,0.9451795840500443,0.931490394547361,0.925431516205141,0.8560885608856088,0.14391143911439114,0.07456848379485906
1041,advanced-and-fourier,0.8690566257347379,0.9271124355870118,0.8924116260801257,0.8919822261915209,0.8971462901772305,0.9460112675512918,0.932913969127593,0.9271124355870118,0.8568520167960301,0.14314798320396996,0.07288756441298815
1042,advanced-and-fourier,0.8673351106989684,0.9290991494381325,0.8921882855706386,0.8917303344060294,0.8971553610503283,0.9454316173802684,0.9327805838699472,0.9290991494381325,0.8543615193739263,0.14563848062607368,0.07090085056186751
1043,advanced-and-fourier,0.8729359409766951,0.9255603153908238,0.8941365007541479,0.8937466271234198,0.8984782281151124,0.9484900851881225,0.9366120164346762,0.9255603153908238,0.8619329388560157,0.13806706114398423,0.07443968460917613
1044,advanced-and-fourier,0.871745587978333,0.9292810132869738,0.8950163398692811,0.8945934268623442,0.8995942900075131,0.9471491392902857,0.933786365229972,0.9292810132869738,0.8599058404377147,0.14009415956228527,0.0707189867130262
1045,advanced-and-fourier,0.8678194267146339,0.9285403861675048,0.8922511312217195,0.8918008923266104,0.8971536546594282,0.9478835742484194,0.9362073954370715,0.9285403861675048,0.855061398485716,0.1449386015142839,0.07145961383249519
1046,advanced-and-fourier,0.8709017591023318,0.9252452502173103,0.8927538964303671,0.892352870686973,0.8972514074118674,0.9480515165094614,0.9355770851250151,0.9252452502173103,0.8594604911566357,0.1405395088433643,0.07475474978268969
1047,advanced-and-fourier,0.8698697539797395,0.9329484075246787,0.8954248366013072,0.8949592836121835,0.9003055538913187,0.9469559560371301,0.934166088960131,0.9329484075246787,0.8569701596996883,0.14302984030031177,0.06705159247532129
1048,advanced-and-fourier,0.8695904061178379,0.9319508257792127,0.8948278029160383,0.8943696106246872,0.8996913117751071,0.9493907304083724,0.9380532837422779,0.9319508257792127,0.8567883954701616,0.14321160452983842,0.06804917422078728
1049,advanced-and-fourier,0.870022188485344,0.9250636369280437,0.8921288295365278,0.8917212827724581,0.8966990641831915,0.9475064595573093,0.9356507008220702,0.9250636369280437,0.8583789286168724,0.14162107138312763,0.0749363630719563
1050,advanced-and-fourier,0.9814652279415561,0.9869172463918596,0.9788661755041334,0.9748556591582057,0.9841836866765034,0.9951678513476433,0.997382507217843,0.9869172463918596,0.9627940719245518,0.03720592807544823,0.01308275360814038
1051,advanced-and-fourier,0.9815580121913421,0.9863987956185433,0.9785902047592695,0.9747000714542089,0.9839724502213821,0.9956956735805638,0.9976954281849724,0.9863987956185433,0.9630013472898746,0.0369986527101254,0.01360120438145668
1052,advanced-and-fourier,0.9819535653342986,0.9858789326134357,0.9785202863961814,0.9748546906823008,0.9839123338773607,0.9955540768482832,0.9976182664114501,0.9858789326134357,0.963830448751166,0.03616955124883408,0.01412106738656422
1053,advanced-and-fourier,0.9840406238665216,0.9858796656803198,0.9799391256225789,0.9769796297103019,0.9849592863440694,0.9956923029213629,0.9976945265627399,0.9858796656803198,0.968079593740284,0.03192040625971603,0.014120334319680216
1054,advanced-and-fourier,0.981743897393463,0.985464361729741,0.978105219466639,0.9744382339328639,0.9836006114148035,0.9951191562476944,0.9973715198534496,0.985464361729741,0.9634121061359867,0.03658789386401327,0.014535638270259046
1055,advanced-and-fourier,0.9799308672548109,0.9860865953691206,0.9772750856075543,0.972885768406915,0.9829990943200931,0.994499425419387,0.9970688050669637,0.9860865953691206,0.9596849414447093,0.0403150585552907,0.013913404630879452
1056,advanced-and-fourier,0.9818670248488919,0.9866583605876551,0.9789706696181516,0.9751407669867491,0.9842568617296737,0.9949355697552219,0.9972711576102266,0.9866583605876551,0.9636231733858431,0.03637682661415691,0.01334163941234491
