,run_name,precision,recall,accuracy,balanced_accuracy,f1,roc_auc,auc_pr,tpr,tnr,fpr,fnr
0,advanced-and-fourier-min,0.6687889273356401,0.9815153361771277,0.7477148080438757,0.7477148080438756,0.7955218966084951,0.7527038266203866,0.8296863239410472,0.9815153361771277,0.5139142799106236,0.4860857200893764,0.018484663822872234
1,advanced-and-fourier-min,0.6651841556636553,0.9721714401787528,0.7413915693245302,0.7413681256155853,0.7898993233206799,0.7474383028092189,0.8252735146651101,0.9721714401787528,0.5105648110524177,0.48943518894758226,0.02782855982124721
2,advanced-and-fourier-min,0.6647382920110193,0.9802965671338615,0.7429412959577494,0.7429412959577493,0.792251497989001,0.7477538822629824,0.8271807087463066,0.9802965671338615,0.5055860247816372,0.4944139752183628,0.019703432866138532
3,advanced-and-fourier-min,0.6681010549694614,0.9776559008734511,0.7459882185659151,0.745988218565915,0.7937659767461037,0.7521889092842283,0.8287903195505365,0.9776559008734511,0.514320536258379,0.48567946374162096,0.022344099126548854
4,advanced-and-fourier-min,0.6722160044767768,0.9760308754824294,0.7500507820434694,0.7500507820434694,0.7961229392759506,0.7571046894880737,0.8307060807276896,0.9760308754824294,0.5240706886045094,0.47592931139549055,0.02396912451757059
5,advanced-and-fourier-min,0.6712424709343046,0.9733902092220191,0.7483241925655089,0.7483241925655089,0.7945614325982424,0.7557894520981638,0.8299682625533091,0.9733902092220191,0.5232581759089986,0.4767418240910014,0.026609790777980907
6,advanced-and-fourier-min,0.6678700361010831,0.977046516351818,0.7455819622181596,0.7455819622181596,0.7934020618556702,0.7520549965301516,0.8286072337862085,0.977046516351818,0.5141174080845013,0.4858825919154987,0.022953483648182
7,advanced-and-fourier-min,0.6716875871687588,0.9784640390085331,0.750126968004063,0.7501501588501938,0.7965597088984452,0.7568400379249627,0.83132842105822,0.9784640390085331,0.5218362786918546,0.47816372130814544,0.021535960991466884
8,advanced-and-fourier-min,0.6726613690227241,0.9802925639983746,0.7516505840528187,0.7516738058667478,0.7978503513848697,0.756514876022894,0.8308422522022483,0.9802925639983746,0.5230550477351209,0.47694495226487915,0.019707436001625354
9,advanced-and-fourier-min,0.6650062266500623,0.9762340036563071,0.7422041645505333,0.7421803906944681,0.7911111111111111,0.7496646445467432,0.8277325248087979,0.9762340036563071,0.508126777732629,0.491873222267371,0.02376599634369287
10,advanced-and-fourier-min,0.5162139917695473,0.9914638001896934,0.5310671936758893,0.5309943921884583,0.678934834379736,0.5367835782289012,0.7566994273682462,0.9914638001896934,0.07052498418722328,0.9294750158127767,0.00853619981030667
11,advanced-and-fourier-min,0.5153010858835143,0.9901991779955738,0.5293280632411067,0.529255186720747,0.6778487176712478,0.5327325977967498,0.7550646507812415,0.9901991779955738,0.0683111954459203,0.9316888045540797,0.009800822004426177
12,advanced-and-fourier-min,0.5177328471992045,0.9879822896900696,0.5339130434782609,0.5339848217340643,0.6794258373205743,0.5355545010371543,0.7549893689945818,0.9879822896900696,0.07998735377805881,0.9200126462219412,0.012017710309930424
13,advanced-and-fourier-min,0.5159583264428642,0.9867172675521821,0.5305928853754941,0.5306649885026166,0.6775980019546095,0.5372910068844321,0.7550852325155949,0.9867172675521821,0.0746127094530509,0.9253872905469491,0.013282732447817837
14,advanced-and-fourier-min,0.5145487423968437,0.989566866898514,0.5279051383399209,0.5278321368015657,0.6770495349340254,0.532778391358175,0.7545425793940759,0.989566866898514,0.06609740670461733,0.9339025932953827,0.010433133101485931
15,advanced-and-fourier-min,0.516320474777448,0.9905123339658444,0.5313833992094862,0.531455977289593,0.6788036410923275,0.5384446446829576,0.7562375603201552,0.9905123339658444,0.07239962061334176,0.9276003793866582,0.009487666034155597
16,advanced-and-fourier-min,0.513843111404087,0.9857730003161556,0.5264822134387351,0.5264095868120943,0.6755497779222186,0.5321839749331244,0.7536196823205623,0.9857730003161556,0.06704617330803289,0.9329538266919671,0.014226999683844452
17,advanced-and-fourier-min,0.5147831800262812,0.9911448450347881,0.5285375494071146,0.5286106773387661,0.6776216216216217,0.5328507311871951,0.7549394996900113,0.9911448450347881,0.06607650964274422,0.9339234903572557,0.008855154965211892
18,advanced-and-fourier-min,0.5148726376335251,0.9905153335441037,0.5285375494071146,0.5284644978915964,0.6775519031141869,0.53292382091078,0.7547349493676193,0.9905153335441037,0.06641366223908918,0.9335863377609108,0.0094846664558963
19,advanced-and-fourier-min,0.5168150346191889,0.99146110056926,0.5323320158102767,0.5324045939140957,0.6794538361508452,0.5351020646497103,0.7557035941905758,0.99146110056926,0.0733480872589314,0.9266519127410686,0.008538899430740038
20,advanced-and-fourier-min,0.5972936195947989,0.9772418058132344,0.6592047492424711,0.6592244151500009,0.7414254211044902,0.6626270223422268,0.7921229545394598,0.9772418058132344,0.34120702448676726,0.6587929755132328,0.022758194186765616
21,advanced-and-fourier-min,0.5947761757379029,0.9745207173778603,0.6553088862779048,0.6553286248279359,0.7387024189011814,0.6590504503917458,0.7901866033903486,0.9745207173778603,0.3361365322780114,0.6638634677219887,0.025479282622139766
22,advanced-and-fourier-min,0.5988798910164232,0.9787260358688931,0.661595547309833,0.661595547309833,0.7430744670861115,0.6655211767059103,0.7936175180759976,0.9787260358688931,0.34446505875077305,0.655534941249227,0.02127396413110699
23,advanced-and-fourier-min,0.5980687990343995,0.9804600544150384,0.6607507266093624,0.660730954851304,0.7429481773029707,0.6647257427918889,0.7941162848698793,0.9804600544150384,0.3410018552875696,0.6589981447124305,0.019539945584961662
