,run_name,precision,recall,accuracy,balanced_accuracy,f1,roc_auc,auc_pr,tpr,tnr,fpr,fnr
0,advanced-and-fourier-min,0.984390837218731,0.986390412350193,0.9853747714808044,0.9853747714808043,0.9853896103896104,0.999202526959045,0.9991936179292314,0.986390412350193,0.9843591306114158,0.015640869388584198,0.013609587649807029
1,advanced-and-fourier-min,0.9854339469957516,0.9894373349583587,0.9874060532195815,0.9874060532195816,0.9874315832150821,0.9993372236731672,0.9993410199546653,0.9894373349583587,0.9853747714808044,0.014625228519195612,0.010562665041641276
2,advanced-and-fourier-min,0.9886317498984978,0.989234206784481,0.9889283900457084,0.9889283589794002,0.9889328865874708,0.9993744172239485,0.9993776480219646,0.989234206784481,0.9886225111743194,0.011377488825680617,0.010765793215518992
3,advanced-and-fourier-min,0.9866207176160552,0.9886248222628479,0.9876091813934593,0.9876091813934593,0.9876217532467533,0.9992416218086793,0.9992504297181237,0.9886248222628479,0.9865935405240707,0.01340645947592931,0.011375177737152143
4,advanced-and-fourier-min,0.9878222041810433,0.9888256806176351,0.9883189436262062,0.988318995092486,0.9883236876840288,0.9989859480039747,0.9989218913590963,0.9888256806176351,0.987812309567337,0.01218769043266301,0.011174319382364892
5,advanced-and-fourier-min,0.9866315576260887,0.9894373349583587,0.9880154377412147,0.9880154377412147,0.9880324543610548,0.9993182848489117,0.9993192471312808,0.9894373349583587,0.9865935405240707,0.01340645947592931,0.010562665041641276
6,advanced-and-fourier-min,0.9851716433069266,0.9851716433069266,0.9851716433069266,0.9851716433069266,0.9851716433069266,0.998812383053276,0.998741841890034,0.9851716433069266,0.9851716433069266,0.014828356693073329,0.014828356693073329
7,advanced-and-fourier-min,0.9862068965517241,0.9876091813934593,0.9868969019807009,0.986896829623995,0.9869075408505024,0.9992695103125311,0.9992667228504177,0.9876091813934593,0.9861844778545307,0.01381552214546932,0.012390818606540727
8,advanced-and-fourier-min,0.9883981274170568,0.9865908167411621,0.9875063484002031,0.9875062554150662,0.9874936451448907,0.9992488343240887,0.999248548499693,0.9865908167411621,0.9884216940889702,0.01157830591102986,0.013409183258837871
9,advanced-and-fourier-min,0.9864180012162984,0.9884216940889702,0.9874060532195815,0.9874060532195816,0.9874188311688312,0.9993799082345884,0.9993883533593784,0.9884216940889702,0.986390412350193,0.013609587649807029,0.01157830591102986
10,advanced-and-fourier-min,0.7679003804911795,0.7018653177363263,0.7448221343873518,0.7448289270528564,0.7333994053518336,0.8274875052567608,0.8377470391819992,0.7018653177363263,0.7877925363693865,0.21220746363061355,0.29813468226367373
11,advanced-and-fourier-min,0.7565130260521042,0.7160923174201708,0.7427667984189723,0.7427710163950949,0.735747929186292,0.825465289580285,0.8398350063141484,0.7160923174201708,0.7694497153700189,0.23055028462998103,0.2839076825798293
12,advanced-and-fourier-min,0.7502467917077986,0.7210626185958254,0.7405533596837944,0.7405502786308245,0.7353652636671504,0.8239357046399276,0.8337367285827546,0.7210626185958254,0.7600379386658236,0.2399620613341764,0.27893738140417457
13,advanced-and-fourier-min,0.7609126984126984,0.7277039848197343,0.7495652173913043,0.7495617616163167,0.7439379243452957,0.8286995348454007,0.8407532878440236,0.7277039848197343,0.7714195384128991,0.22858046158710085,0.27229601518026564
14,advanced-and-fourier-min,0.7617292225201072,0.7186215618084097,0.7468774703557313,0.746881938399461,0.7395477468683911,0.8287658255249312,0.8397879791531951,0.7186215618084097,0.7751423149905123,0.22485768500948766,0.28137843819159025
15,advanced-and-fourier-min,0.7647661317855924,0.7081884287069238,0.7451383399209486,0.7451441827279084,0.7353906762967827,0.8238513165048994,0.8379262539505384,0.7081884287069238,0.7820999367488931,0.2179000632511069,0.29181157129307617
16,advanced-and-fourier-min,0.7521652231845436,0.7141049968374447,0.7394466403162056,0.7394426343656082,0.7326411421155093,0.8257023062557405,0.840035932453699,0.7141049968374447,0.7647802718937717,0.23521972810622827,0.28589500316255534
17,advanced-and-fourier-min,0.7533647375504711,0.7080961416824795,0.7381818181818182,0.7381770623050399,0.7300293446364525,0.8222033482092419,0.8371251843009484,0.7080961416824795,0.7682579829276004,0.2317420170723996,0.2919038583175206
18,advanced-and-fourier-min,0.7553763440860215,0.7107176730951629,0.7402371541501976,0.7402418219998268,0.7323668349894119,0.8220686171524284,0.8327541368834538,0.7107176730951629,0.7697659709044908,0.23023402909550916,0.2892823269048372
19,advanced-and-fourier-min,0.7502524402558062,0.7049335863377609,0.7351778656126482,0.7351730846642962,0.7268873308331975,0.8162455358776557,0.8277283527180106,0.7049335863377609,0.7654125829908315,0.23458741700916852,0.29506641366223907
20,advanced-and-fourier-min,0.8931698774080561,0.883007667573584,0.8886896295838229,0.8886899809729392,0.8880597014925374,0.965805225244821,0.9678916234639866,0.883007667573584,0.8943722943722944,0.10562770562770563,0.11699233242641603
21,advanced-and-fourier-min,0.890975090749781,0.8802869156566906,0.8862779048914724,0.8862782753917343,0.8855987558320375,0.9647363966610636,0.9668706987067104,0.8802869156566906,0.892269635126778,0.10773036487322202,0.11971308434330942
22,advanced-and-fourier-min,0.8921704159859244,0.8780457637600495,0.8859687094180941,0.8859682195006036,0.8850517391846403,0.9646251773031747,0.9664651570229632,0.8780457637600495,0.8938906752411575,0.10610932475884244,0.12195423623995053
23,advanced-and-fourier-min,0.8950547376368441,0.8797773654916512,0.8883116883116883,0.8883116883116884,0.8873502994011976,0.9651619982338244,0.9672155932209364,0.8797773654916512,0.8968460111317255,0.10315398886827458,0.12022263450834879
