run_name,precision-mean,precision-std,recall-mean,recall-std,accuracy-mean,accuracy-std,balanced_accuracy-mean,balanced_accuracy-std,f1-mean,f1-std,roc_auc-mean,roc_auc-std,auc_pr-mean,auc_pr-std,tpr-mean,tpr-std,tnr-mean,tnr-std,fpr-mean,fpr-std,fnr-mean,fnr-std
advanced-and-fourier,0.9018066114355358,0.0953389561194133,0.9563664578684152,0.0807999535654741,0.9145057397775828,0.08530941757578886,0.8847678192746489,0.11633371966695956,0.9266366750066316,0.08181260358473465,0.949054769808383,0.06724979034325254,0.9591563575289092,0.061838330669963484,0.9563664578684152,0.0807999535654741,0.8131691806808825,0.20749394411328587,0.1868308193191175,0.20749394411328592,0.04363354213158481,0.08079995356547415
advanced-and-fourier-min,0.906098652263085,0.08569975297960651,0.9423112480330296,0.07470355418963813,0.9123798745662898,0.07991167784430293,0.8891248101998827,0.10127910953618671,0.9231668147583066,0.0774062140831125,0.9514715075202754,0.05988795712177315,0.9614555924457737,0.05360871984634034,0.9423112480330296,0.07470355418963813,0.8359383723667355,0.16575426615246303,0.16406162763326437,0.1657542661524629,0.057688751966970486,0.07470355418963802
advanced-only,0.8720795542560567,0.09095273650204397,0.9218884205671307,0.08296808036010025,0.8803529512718071,0.08208226687807195,0.8486957239652752,0.10133186079502332,0.8955867653195834,0.08413364698073396,0.9275264656095261,0.06929112081100429,0.9403579230625547,0.06785865677376257,0.9218884205671307,0.08296808036010025,0.7755030273634195,0.16902187296292273,0.22449697263658056,0.16902187296292284,0.07811157943286916,0.08296808036010023
baseline-advanced-and-fourier,0.9030566218262635,0.09433392574443986,0.9569924143441682,0.07907217651183682,0.9156298043060228,0.08431041100746392,0.8862903208330228,0.11511097884023061,0.9276423062452923,0.08055308117857636,0.9501912618299585,0.06597168784054797,0.9601783330233415,0.060359327520704956,0.9569924143441682,0.07907217651183682,0.8155882273218774,0.2054918898972328,0.18441177267812256,0.2054918898972329,0.04300758565583176,0.07907217651183684
baseline-advanced-and-fourier-min,0.9098913062626917,0.0838216372089794,0.9463249080737098,0.07295933436346475,0.9165621074602804,0.07836251765416712,0.8935861286471781,0.10024758627611594,0.9270420794796199,0.07538275319153843,0.9545697743228277,0.05758986048923581,0.9642619031419879,0.05097091209998519,0.9463249080737098,0.07295933436346475,0.8408473492206464,0.16526617501462046,0.1591526507793536,0.16526617501462046,0.053675091926290136,0.07295933436346469
baseline-and-advanced,0.888028124202626,0.08712345043444293,0.9338688650127163,0.07891973537505992,0.8967409967050805,0.07981446301376689,0.8685119901869287,0.09995991918171392,0.9096426894814473,0.07996850514426182,0.9410905009739488,0.06426152308456708,0.9524501162352337,0.060045045788451455,0.9338688650127163,0.07891973537505992,0.8031551153611409,0.16613435928820686,0.1968448846388591,0.16613435928820702,0.06613113498728367,0.07891973537505988
baseline-and-fourier,0.8778650425528293,0.11601394635524595,0.9603922929121342,0.09199127902151336,0.8972268242511584,0.10196121753183672,0.8561454478651422,0.14561061100997152,0.9144053953428664,0.09535537007609113,0.9236842596475737,0.09950766554475371,0.9370030250719498,0.091818934124815,0.9603922929121342,0.09199127902151336,0.7518986028181504,0.274002855729982,0.24810139718184962,0.27400285572998206,0.0396077070878658,0.09199127902151333
baseline-and-fourier-min,0.8830329675322759,0.11002586606353286,0.9481834334687798,0.0848214662229759,0.897908029266633,0.09837140998837066,0.864937705672426,0.1303624971222065,0.9129837639920495,0.09346398270464935,0.927183872275346,0.0930139571178118,0.9413035264498014,0.08301143039317714,0.9481834334687798,0.0848214662229759,0.7816919778760721,0.2272679309964614,0.21830802212392778,0.22726793099646148,0.0518165665312202,0.08482146622297596
baseline-only,0.8590005827457339,0.106550053133455,0.9187637881332031,0.09456713089857989,0.8691776595517962,0.09701261869554184,0.8317258425079401,0.12335506287395931,0.8868345212226239,0.09723128599430785,0.9054244582328523,0.09892429179709267,0.9219803972856155,0.09200372439756264,0.9187637881332031,0.09456713089857989,0.7446878968826772,0.21113882161788716,0.2553121031173228,0.2111388216178871,0.08123621186679689,0.09456713089857995
fourier-min-only,0.835966652754434,0.134117708329895,0.9576457398793863,0.0851586088013612,0.8638454778973657,0.11465108145778888,0.81902980298994,0.14992526546309617,0.8894463506227983,0.10540155040791184,0.8800189757468498,0.1332222309182038,0.8936460023820013,0.12969777550330353,0.9576457398793863,0.0851586088013612,0.6804138661004937,0.2708505483357291,0.3195861338995062,0.2708505483357292,0.042354260120613656,0.0851586088013612
fourier-only,0.8705323867594258,0.12324765990491747,0.9579730836568167,0.09864509354168798,0.8907264252017509,0.10867395867294978,0.8475036167850182,0.15266152097799085,0.9091229363341141,0.10248149882591441,0.9095248095892549,0.11800493003228824,0.9242394993142296,0.10974078290910041,0.9579730836568167,0.09864509354168798,0.7370341499132198,0.2851318838698669,0.26296585008678025,0.28513188386986676,0.04202691634318333,0.098645093541688
